date,algorithm,num_trades,total_energy_mwh,revenue_to_date,daily_revenue
2024-05-19,Dijkstra,18,454.3143529411765,1053473.6400357476,12629.274360738462
2024-05-20,Dijkstra,19,447.53788235294115,1059689.3217877727,6215.68175202515
2024-05-21,Dijkstra,20,458.61176470588236,1068683.757933598,8994.436145825312
2024-05-22,Dijkstra,15,356.11764705882354,1077790.0518748441,9106.293941246113
2024-05-23,Dijkstra,21,490.4202352941177,1089983.576381051,12193.524506206857
2024-05-24,Dijkstra,19,440.664,1097530.4504275061,7546.874046455137
2024-05-25,Dijkstra,14,351.0084705882353,1108719.6125635062,11189.162136000115
2024-05-26,Dijkstra,20,488.3195294117646,1121284.1803261219,12564.567762615625
2024-05-27,Dijkstra,15,356.664,1138109.4325838708,16825.252257748973
2024-05-28,Dijkstra,17,398.664,1141592.7416564669,3483.309072596021
2024-05-29,Dijkstra,18,440.664,1147277.1046839305,5684.363027463667
2024-05-30,Dijkstra,15,315.0,1149434.0172119306,2156.9125280000735
2024-05-31,Dijkstra,14,322.5882352941177,1152852.3291353055,3418.3119233748876
2024-06-01,Dijkstra,16,391.0757647058823,1167451.8944817183,14599.565346412826
2024-06-02,Dijkstra,17,419.664,1181473.052727222,14021.15824550367
2024-06-03,Dijkstra,13,294.0,1181726.483164347,253.43043712503277
2024-06-04,Dijkstra,15,329.29411764705884,1182138.057260097,411.57409574999474
2024-06-05,Dijkstra,18,349.4117647058823,1184341.8273089724,2203.7700488753617
2024-06-06,Dijkstra,12,280.5882352941176,1185427.3226044725,1085.49529550015
2024-06-07,Dijkstra,15,342.7058823529412,1187328.3982900972,1901.0756856247317
2024-06-08,Dijkstra,16,370.2437647058823,1190619.3788645724,3290.9805744751357
2024-06-09,Dijkstra,16,383.5581176470588,1196574.7248760054,5955.346011433052
2024-06-10,Dijkstra,16,357.0,1197512.6203253802,937.8954493748024
2024-06-11,Dijkstra,16,316.5261176470588,1198089.7339593335,577.1136339532677
2024-06-12,Dijkstra,13,287.29411764705884,1198266.5478193336,176.81386000011116
2024-06-13,Dijkstra,14,300.70588235294116,1197690.976665834,-575.5711534996517
2024-06-14,Dijkstra,13,293.664,1199241.7554841628,1550.7788183288649
2024-06-15,Dijkstra,19,419.664,1204986.7512811804,5744.995797017589
2024-06-16,Dijkstra,15,350.29411764705884,1209814.3824000559,4827.631118875463
2024-06-17,Dijkstra,15,340.84376470588234,1217099.2443874124,7284.861987356562
2024-06-18,Dijkstra,20,446.01176470588234,1220724.8909411982,3625.646553785773
2024-06-19,Dijkstra,18,391.2437647058823,1223173.1883685002,2448.2974273019936
2024-06-20,Dijkstra,14,292.94964705882353,1223810.393020841,637.2046523408499
2024-06-21,Dijkstra,16,350.29411764705884,1226911.1329048409,3100.739883999806
2024-06-22,Dijkstra,13,258.53788235294115,1227247.1570103022,336.0241054613143
2024-06-23,Dijkstra,15,315.0,1227597.9947210515,350.83771074935794
2024-06-24,Dijkstra,16,350.12611764705883,1227993.6482326516,395.65351160010323
2024-06-25,Dijkstra,10,216.53788235294115,1228233.309278874,239.66104622231796
2024-06-26,Dijkstra,8,210.0,1228296.801500124,63.49222124996595
2024-06-27,Dijkstra,13,327.36141176470585,1230084.9521295242,1788.1506294002756
2024-06-28,Dijkstra,13,302.30258823529414,1230721.1196885265,636.1675590022933
2024-06-29,Dijkstra,14,315.0,1230360.3475281517,-360.7721603747923
2024-06-30,Dijkstra,12,273.0,1230213.8072789018,-146.5402492498979
2024-07-01,Dijkstra,17,392.12611764705883,1231465.7066432985,1251.899364396697
2024-07-02,Dijkstra,16,321.70588235294116,1232306.2040361736,840.4973928751424
2024-07-03,Dijkstra,12,273.0,1232863.0558636182,556.8518274445087
2024-07-04,Dijkstra,13,286.2437647058823,1233707.9272466223,844.8713830041233
2024-07-05,Dijkstra,13,294.0,1234221.2338298724,513.3065832501743
2024-07-06,Dijkstra,15,336.0,1234913.7588001224,692.5249702499714
2024-07-07,Dijkstra,17,371.12611764705883,1233279.5674142973,-1634.1913858251646
2024-07-08,Dijkstra,12,280.5882352941177,1236560.1489504082,3280.581536110956
2024-07-09,Dijkstra,14,336.0,1236149.798640676,-410.35030973213725
2024-07-10,Dijkstra,14,344.47058823529414,1239412.9439152558,3263.145274579758
2024-07-11,Dijkstra,12,309.0084705882353,1241618.898176173,2205.9542609171476
2024-07-12,Dijkstra,7,168.0,1241348.296675173,-270.60150099988095
2024-07-13,Dijkstra,13,294.0,1242024.9720686732,676.6753935001325
2024-07-14,Dijkstra,14,335.664,1244109.3837106263,2084.4116419530474
2024-07-15,Dijkstra,14,335.832,1241935.717125551,-2173.6665850752033
2024-07-16,Dijkstra,13,315.0,1243708.265290426,1772.5481648750138
2024-07-17,Dijkstra,11,288.1764705882353,1243784.807890426,76.5425999998115
2024-07-18,Dijkstra,9,236.6555294117647,1244952.1606407457,1167.3527503197547
2024-07-19,Dijkstra,16,377.664,1244149.8771186543,-802.2835220913403
2024-07-20,Dijkstra,14,335.664,1243950.8347903122,-199.04232834209688
2024-07-21,Dijkstra,11,272.832,1240936.3574349622,-3014.4773553500418
2024-07-22,Dijkstra,10,210.0,1238430.9892863375,-2505.368148624664
2024-07-23,Dijkstra,16,398.832,1283130.2180133048,44699.22872696724
2024-07-24,Dijkstra,18,427.4202352941177,1288318.1453639993,5187.9273506945465
2024-07-25,Dijkstra,11,279.70588235294116,1287709.007258999,-609.1381050003693
2024-07-26,Dijkstra,9,228.3261176470588,1289344.934446995,1635.9271879959852
2024-07-27,Dijkstra,8,210.0,1289721.584633245,376.6501862499863
2024-07-28,Dijkstra,16,336.0,1290326.113138995,604.5285057500005
2024-07-29,Dijkstra,11,223.41176470588235,1290871.10206187,544.9889228751417
2024-07-30,Dijkstra,13,293.832,1290701.232673793,-169.8693880769424
2024-07-31,Dijkstra,15,343.5882352941177,1292869.8983214581,2168.6656476650387
2024-08-01,Dijkstra,13,272.664,1288155.925561261,-4713.972760197241
2024-08-02,Dijkstra,10,210.0,1290445.3658637614,2289.4403025005013
2024-08-03,Dijkstra,14,364.4202352941177,1292932.5274680343,2487.1616042729
2024-08-04,Dijkstra,11,252.0,1293092.9537862842,160.42631824989803
2024-08-05,Dijkstra,13,293.832,1292342.0240176092,-750.9297686750069
2024-08-06,Dijkstra,14,335.832,1294511.8044351274,2169.7804175182246
2024-08-07,Dijkstra,5,126.0,1294271.6327162522,-240.17171887517907
2024-08-08,Dijkstra,13,321.53788235294115,1293881.0296423775,-390.6030738747213
2024-08-09,Dijkstra,2,42.0,1292165.2400673777,-1715.789574999828
2024-08-10,Dijkstra,11,265.4117647058823,1294223.850982878,2058.610915500205
2024-08-11,Dijkstra,13,287.29411764705884,1294991.7154863777,767.864503499819
2024-08-12,Dijkstra,10,252.0,1294904.7697623775,-86.94572400022298
2024-08-13,Dijkstra,12,265.4117647058824,1293531.3737111632,-1373.3960512143094
2024-08-14,Dijkstra,11,272.832,1296375.768123765,2844.3944126018323
2024-08-15,Dijkstra,14,321.70588235294116,1295521.3867293901,-854.3813943748828
2024-08-16,Dijkstra,13,266.29411764705884,1292386.2230541399,-3135.1636752502527
2024-08-17,Dijkstra,9,224.12611764705883,1292956.5090274648,570.2859733249061
2024-08-18,Dijkstra,14,321.53788235294115,1294852.852800191,1896.3437727261335
2024-08-19,Dijkstra,12,280.4202352941176,1293227.7135654155,-1625.1392347754445
2024-08-20,Dijkstra,14,301.5882352941176,1295753.1826845186,2525.4691191031598
2024-08-21,Dijkstra,6,154.58823529411765,1295226.3861095184,-526.7965750002768
2024-08-22,Dijkstra,7,175.58823529411765,1294275.2301095186,-951.1559999997262
2024-08-23,Dijkstra,16,404.65552941176463,1297182.0813925595,2906.851283040829
2024-08-24,Dijkstra,16,349.4117647058823,1298930.987429684,1748.9060371245723
2024-08-25,Dijkstra,16,334.94964705882353,1299592.736385542,661.74895585794
2024-08-26,Dijkstra,15,315.0,1302217.2692312067,2624.5328456647694
2024-08-27,Dijkstra,14,315.0,1303716.766699067,1499.4974678603467
2024-08-28,Dijkstra,15,329.29411764705884,1304364.0079978171,647.2412987500429
2024-08-29,Dijkstra,13,279.70588235294116,1303605.183125942,-758.8248718751129
2024-08-30,Dijkstra,15,315.0,1304975.912627067,1370.729501124937
2024-08-31,Dijkstra,14,300.7058823529412,1306135.6837829931,1159.771155926166
2024-09-01,Dijkstra,12,266.29411764705884,1307110.2819516181,974.5981686250307
2024-09-02,Dijkstra,14,279.53788235294115,1307356.136356114,245.8544044957962
2024-09-03,Dijkstra,14,314.832,1306865.0536151386,-491.082740975311
2024-09-04,Dijkstra,14,336.0,1307083.0384751388,217.98486000020057
2024-09-05,Dijkstra,11,252.0,1308149.7638736388,1066.7253984999843
2024-09-06,Dijkstra,10,252.88235294117646,1306112.579073639,-2037.18479999993
2024-09-07,Dijkstra,10,252.71435294117646,1312128.3778059522,6015.7987323133275
2024-09-08,Dijkstra,13,335.664,1314875.1751392041,2746.7973332519177
2024-09-09,Dijkstra,15,335.832,1313712.8139083288,-1162.3612308753654
2024-09-10,Dijkstra,10,267.1764705882353,1314764.6232333283,1051.8093249995727
2024-09-11,Dijkstra,13,320.6555294117647,1316788.1869545723,2023.5637212439906
2024-09-12,Dijkstra,13,315.0,1319738.9644639473,2950.7775093750097
2024-09-13,Dijkstra,12,237.70588235294116,1318877.948126573,-861.0163373742253
2024-09-14,Dijkstra,16,342.53788235294115,1321196.1510328224,2318.202906249324
2024-09-15,Dijkstra,16,378.0,1322890.5069470725,1694.3559142500162
2024-09-16,Dijkstra,17,349.2437647058823,1328490.5561896095,5600.049242537003
2024-09-17,Dijkstra,15,342.53788235294115,1334480.5131296597,5989.956940050237
2024-09-18,Dijkstra,15,322.4202352941176,1336566.9673569077,2086.454227247974
2024-09-19,Dijkstra,13,287.12611764705883,1339908.0715223362,3341.104165428551
2024-09-20,Dijkstra,6,126.0,1338639.0928202113,-1268.9787021249067
2024-09-21,Dijkstra,16,364.4202352941176,1343228.8615820806,4589.768761869287
2024-09-22,Dijkstra,12,252.0,1343698.6859108303,469.82432874967344
2024-09-23,Dijkstra,14,293.832,1343370.7310029306,-327.95490789972246
2024-09-24,Dijkstra,9,217.58823529411765,1344081.5712715555,710.8402686249465
2024-09-25,Dijkstra,13,286.4117647058823,1345451.70007718,1370.128805624554
2024-09-26,Dijkstra,12,293.832,1347967.4507365103,2515.7506593302824
2024-09-27,Dijkstra,10,238.58823529411765,1345893.6564443852,-2073.7942921251524
2024-09-28,Dijkstra,12,265.4117647058823,1348168.07280676,2274.416362374788
2024-09-29,Dijkstra,10,210.0,1347961.36040601,-206.71240075002424
2024-09-30,Dijkstra,14,286.2437647058823,1351628.9101599047,3667.5497538947966
2024-10-01,Dijkstra,11,244.2437647058823,1352933.9144832566,1305.0043233518954
2024-10-02,Dijkstra,14,322.4202352941177,1350237.8346776564,-2696.079805600224
2024-10-03,Dijkstra,11,238.58823529411768,1352398.329928713,2160.4952510565054
2024-10-04,Dijkstra,5,133.58823529411765,1352827.607178713,429.27725000004284
2024-10-05,Dijkstra,12,301.4202352941176,1355365.1445971676,2537.5374184546527
2024-10-06,Dijkstra,10,210.0,1355822.6975281674,457.5529309997801
2024-10-07,Dijkstra,18,448.4202352941177,1355660.8290631173,-161.86846505012363
2024-10-08,Dijkstra,8,196.58823529411765,1355149.0037811173,-511.82528200000525
2024-10-09,Dijkstra,12,294.0,1356791.6121954182,1642.6084143009502
2024-10-10,Dijkstra,11,246.0084705882353,1356664.2404382797,-127.37175713852048
2024-10-11,Dijkstra,15,335.832,1357751.293968755,1087.0535304753575
2024-10-12,Dijkstra,12,266.29411764705884,1359806.236084255,2054.942115499871
2024-10-13,Dijkstra,16,314.11764705882354,1360119.5013675052,313.2652832502499
2024-10-14,Dijkstra,15,349.2437647058823,1362600.7790643354,2481.2776968302205
2024-10-15,Dijkstra,7,153.70588235294116,1360032.6489167109,-2568.130147624528
2024-10-16,Dijkstra,13,322.4202352941177,1359647.3290715856,-385.319845125312
2024-10-17,Dijkstra,17,363.53788235294115,1364688.3433646613,5041.014293075772
2024-10-18,Dijkstra,14,336.0,1365055.6213061612,367.27794149983674
2024-10-19,Dijkstra,14,335.11764705882354,1371815.170822661,6759.549516499741
2024-10-20,Dijkstra,11,216.70588235294116,1374474.4379349106,2659.2671122497413
2024-10-21,Dijkstra,13,257.6555294117647,1375894.0064545001,1419.5685195894912
2024-10-22,Dijkstra,12,258.70588235294116,1377400.756045,1506.7495904997922
2024-10-23,Dijkstra,13,287.29411764705884,1377152.546396375,-248.20964862499386
2024-10-24,Dijkstra,13,265.4117647058823,1378523.3582286248,1370.811832249863
2024-10-25,Dijkstra,15,321.7058823529412,1381257.659624573,2734.301395948278
2024-10-26,Dijkstra,14,322.5882352941177,1383454.3530571098,2196.6934325366747
2024-10-27,Dijkstra,11,252.0,1383295.238034985,-159.1150221247226
2024-10-28,Dijkstra,20,447.53788235294115,1384686.955119805,1391.7170848199166
2024-10-29,Dijkstra,17,376.94964705882353,1387753.7303407893,3066.77522098436
2024-10-30,Dijkstra,17,350.1261176470588,1395410.4994337775,7656.769092988223
2024-10-31,Dijkstra,16,392.12611764705883,1402144.644636221,6734.145202443469
2024-11-01,Dijkstra,12,224.12611764705883,1402589.989668478,445.3450322570279
2024-11-02,Dijkstra,10,210.0,1402353.8249482284,-236.16472024959512
2024-11-03,Dijkstra,13,273.0,1408668.2802157286,6314.455267500132
2024-11-04,Dijkstra,16,357.0,1414328.8061842287,5660.52596850018
2024-11-05,Dijkstra,12,273.0,1415322.1971342287,993.3909499999136
2024-11-06,Dijkstra,13,273.0,1420455.5207928538,5133.32365862513
2024-11-07,Dijkstra,16,342.53788235294115,1427892.1974036794,7436.676610825583
2024-11-08,Dijkstra,14,329.12611764705883,1431549.1139177156,3656.9165140362456
2024-11-09,Dijkstra,14,294.0,1436162.5551328403,4613.44121512468
2024-11-10,Dijkstra,12,244.24376470588234,1439177.6715003902,3015.1163675498683
2024-11-11,Dijkstra,13,279.7058823529412,1443129.0636250654,3951.3921246752143
2024-11-12,Dijkstra,13,287.29411764705884,1445004.1097421902,1875.0461171248462
2024-11-13,Dijkstra,15,307.4117647058823,1447967.7900840652,2963.6803418749478
2024-11-14,Dijkstra,18,419.832,1450863.8954410295,2896.1053569642827
2024-11-15,Dijkstra,15,315.0,1453833.4185825293,2969.5231414998416
2024-11-16,Dijkstra,16,356.832,1466774.9548049793,12941.53622244997
2024-11-17,Dijkstra,14,315.0,1472146.4505188547,5371.495713875396
2024-11-18,Dijkstra,13,314.832,1480082.3739156586,7935.923396803904
2024-11-19,Dijkstra,17,378.0,1491318.5314681588,11236.157552500255
2024-11-20,Dijkstra,16,307.4117647058823,1495490.5405460335,4172.009077874711
2024-11-21,Dijkstra,16,362.4875294117647,1499830.265270492,4339.7247244585305
2024-11-22,Dijkstra,15,329.29411764705884,1503395.3565158672,3565.091245375108
2024-11-23,Dijkstra,12,258.70588235294116,1504024.4802689918,629.1237531246152
2024-11-24,Dijkstra,13,273.0,1506304.606815117,2280.1265461251605
2024-11-25,Dijkstra,4,84.0,1505575.4324053668,-729.1744097501505
2024-11-26,Dijkstra,3,63.0,1502727.4165803667,-2848.015825000126
2024-11-27,Dijkstra,11,258.53788235294115,1508414.9891877396,5687.572607372887
2024-11-28,Dijkstra,15,342.53788235294115,1509350.9401444437,935.950956704095
2024-11-29,Dijkstra,5,105.0,1507962.5583856937,-1388.3817587499507
2024-11-30,Dijkstra,14,300.53788235294115,1509153.735602869,1191.1772171752527
2024-12-01,Dijkstra,13,287.29411764705884,1510314.277010244,1160.5414073751308
2024-12-02,Dijkstra,11,231.0,1509833.7090522437,-480.5679580003489
2024-12-03,Dijkstra,12,252.0,1510040.0510522434,206.34199999971315
2024-12-04,Dijkstra,17,349.24376470588237,1515219.756364063,5179.705311819445
2024-12-05,Dijkstra,17,356.832,1514998.8247295879,-220.93163447501138
2024-12-06,Dijkstra,16,356.832,1517076.355924483,2077.5311948950402
2024-12-07,Dijkstra,15,329.29411764705884,1518244.3076247335,1167.9517002506182
2024-12-08,Dijkstra,14,294.0,1521348.2752078585,3103.9675831249915
2024-12-09,Dijkstra,15,342.70588235294116,1524622.7518247336,3274.4766168750357
2024-12-10,Dijkstra,13,287.29411764705884,1525567.521197608,944.7693728744052
2024-12-11,Dijkstra,13,308.12611764705883,1524546.3967085874,-1021.1244890205562
2024-12-12,Dijkstra,10,210.0,1526903.396053587,2356.999344999669
2024-12-13,Dijkstra,14,356.832,1529628.3301749458,2724.934121358674
2024-12-14,Dijkstra,9,210.0,1529917.3701048205,289.039929874707
2024-12-15,Dijkstra,11,252.0,1535361.6598741957,5444.289769375231
2024-12-16,Dijkstra,8,167.832,1531037.4439989955,-4324.215875200229
2024-12-17,Dijkstra,11,266.29411764705884,1530486.5325479952,-550.9114510002546
2024-12-18,Dijkstra,18,405.70588235294116,1543953.8175752454,13467.285027250182
2024-12-19,Dijkstra,9,251.832,1547290.7060413933,3336.8884661479387
2024-12-20,Dijkstra,12,294.0,1547869.0864201433,578.38037874992
2024-12-21,Dijkstra,13,294.0,1547808.3136465182,-60.772773625096306
2024-12-23,Dijkstra,8,210.0,1548021.031275268,212.71762874978594
